site,time,flow
70103,2011-06-09,1.2770000000000001
70103,2011-06-10,1.263
70103,2011-06-11,1.239
70103,2011-06-12,1.188
70103,2011-06-13,1.114
70103,2011-06-14,1.048
70103,2011-06-15,0.9890000000000001
70103,2011-06-16,0.9179999999999999
70103,2011-06-17,0.8740000000000001
70103,2011-06-18,0.85
70103,2011-06-19,0.8290000000000001
70103,2011-06-20,0.807
70103,2011-06-21,0.7979999999999999
70103,2011-06-22,0.7859999999999999
70103,2011-06-23,0.752
70103,2011-06-24,0.7190000000000001
70103,2011-06-25,0.685
70103,2011-06-26,0.649
70103,2011-06-27,0.616
70103,2011-06-28,0.598
70103,2011-06-29,0.5760000000000001
70103,2011-06-30,0.546
70103,2011-07-01,0.521
70103,2011-07-02,0.501
70103,2011-07-03,0.48
70103,2011-07-04,0.46299999999999997
70103,2011-07-05,0.451
70103,2011-07-06,0.445
70103,2011-07-07,0.435
70103,2011-07-08,0.426
70103,2011-07-09,0.419
70103,2011-07-10,0.425
70103,2011-07-11,0.511
70103,2011-07-12,0.784
70103,2011-07-13,0.815
70103,2011-07-14,0.7559999999999999
70103,2011-07-15,0.6920000000000001
70103,2011-07-16,0.638
70103,2011-07-17,0.5870000000000001
70103,2011-07-18,0.5529999999999999
70103,2011-07-19,0.528
70103,2011-07-20,0.514
70103,2011-07-21,0.502
70103,2011-07-22,0.488
70103,2011-07-23,0.473
70103,2011-07-24,0.462
70103,2011-07-25,0.444
70103,2011-07-26,0.41700000000000004
70103,2011-07-27,0.389
70103,2011-07-28,0.369
70103,2011-07-29,0.359
70103,2011-07-30,0.33899999999999997
70103,2011-07-31,0.319
70103,2011-08-01,0.309
70103,2011-08-02,0.304
70103,2011-08-03,0.297
70103,2011-08-04,0.299
70103,2011-08-05,0.292
70103,2011-08-06,0.293
70103,2011-08-07,0.292
70103,2011-08-08,0.28600000000000003
70103,2011-08-09,0.275
70103,2011-08-10,0.268
70103,2011-08-11,0.262
70103,2011-08-12,0.258
70103,2011-08-13,0.248
70103,2011-08-14,0.23800000000000002
70103,2011-08-15,0.237
70103,2011-08-16,0.311
70103,2011-08-17,0.48
70103,2011-08-18,0.535
70103,2011-08-19,0.488
70103,2011-08-20,0.445
70103,2011-08-21,0.44299999999999995
70103,2011-08-22,0.48
70103,2011-08-23,0.58
70103,2011-08-24,0.88
70103,2011-08-25,1.423
70103,2011-08-26,1.3519999999999999
70103,2011-08-27,1.251
70103,2011-08-28,1.189
70103,2011-08-29,1.1340000000000001
70103,2011-08-30,1.03
70103,2011-08-31,0.9329999999999999
70103,2011-09-01,0.9670000000000001
70103,2011-09-02,1.13
70103,2011-09-03,1.038
70103,2011-09-04,0.861
70103,2011-09-05,0.746
70103,2011-09-06,0.67
70103,2011-09-07,0.617
70103,2011-09-08,0.584
70103,2011-09-09,0.5479999999999999
70103,2011-09-10,0.506
70103,2011-09-11,0.483
70103,2011-09-12,0.467
70103,2011-09-13,0.435
70103,2011-09-14,0.413
70103,2011-09-15,0.44
70103,2011-09-16,0.488
70103,2011-09-17,0.511
70103,2011-09-18,0.455
70103,2011-09-19,0.42100000000000004
70103,2011-09-20,0.41700000000000004
70103,2011-09-21,0.369
70103,2011-09-22,0.34
70103,2011-09-23,0.314
70103,2011-09-24,0.299
70103,2011-09-25,0.292
70103,2011-09-26,0.293
70103,2011-09-27,0.282
70103,2011-09-28,0.265
70103,2011-09-29,0.253
70103,2011-09-30,0.242
70103,2011-10-01,0.22899999999999998
70103,2011-10-02,0.213
70103,2011-10-03,0.20199999999999999
70103,2011-10-04,0.192
70103,2011-10-05,0.17800000000000002
70103,2011-10-06,0.16399999999999998
70103,2011-10-07,0.156
70103,2011-10-08,0.14800000000000002
70103,2011-10-09,0.14
70103,2011-10-10,0.135
70103,2011-10-11,0.135
70103,2011-10-12,0.127
70103,2011-10-13,0.121
70103,2011-10-14,0.11800000000000001
70103,2011-10-15,0.113
70103,2011-10-16,0.109
70103,2011-10-17,0.107
70103,2011-10-18,0.121
70103,2011-10-19,11.931
70103,2011-10-20,8.02
70103,2011-10-21,6.361000000000001
70103,2011-10-22,4.922
70103,2011-10-23,3.147
70103,2011-10-24,1.9480000000000002
70103,2011-10-25,1.5590000000000002
70103,2011-10-26,4.0969999999999995
70103,2011-10-27,11.547
70103,2011-10-28,10.561
70103,2011-10-29,7.6579999999999995
70103,2011-10-30,5.645
70103,2011-10-31,4.114
70103,2011-11-01,3.373
70103,2011-11-02,2.8339999999999996
70103,2011-11-03,2.678
70103,2011-11-04,2.066
70103,2011-11-05,1.795
70103,2011-11-06,1.5290000000000001
70103,2011-11-07,1.311
70103,2011-11-08,1.151
70103,2011-11-09,1.171
70103,2011-11-10,1.534
70103,2011-11-11,1.429
70103,2011-11-12,1.364
70103,2011-11-13,1.4080000000000001
70103,2011-11-14,1.296
70103,2011-11-15,1.251
70103,2011-11-16,1.209
70103,2011-11-17,1.1520000000000001
70103,2011-11-18,1.032
70103,2011-11-19,0.867
70103,2011-11-20,0.802
70103,2011-11-21,22.378
70103,2011-11-22,22.195
70103,2011-11-23,9.252
70103,2011-11-24,6.404
70103,2011-11-25,4.73
70103,2011-11-26,3.4810000000000003
70103,2011-11-27,2.8939999999999997
70103,2011-11-28,2.148
70103,2011-11-29,2.051
70103,2011-11-30,1.814
70103,2011-12-01,1.4609999999999999
70103,2011-12-02,1.195
70103,2011-12-03,1.002
70103,2011-12-04,0.8690000000000001
70103,2011-12-05,0.778
70103,2011-12-06,0.9209999999999999
70103,2011-12-07,1.224
70103,2011-12-08,1.317
70103,2011-12-09,1.153
70103,2011-12-10,1.028
70103,2011-12-11,0.932
70103,2011-12-12,0.893
70103,2011-12-13,0.807
70103,2011-12-14,0.6990000000000001
70103,2011-12-15,0.653
70103,2011-12-16,0.6659999999999999
70103,2011-12-17,0.675
70103,2011-12-18,0.655
70103,2011-12-19,0.604
70103,2011-12-20,0.585
70103,2011-12-21,0.52
70103,2011-12-22,0.43799999999999994
70103,2011-12-23,0.37200000000000005
70103,2011-12-24,0.33399999999999996
70103,2011-12-25,0.315
70103,2011-12-26,0.27699999999999997
70103,2011-12-27,0.245
70103,2011-12-28,0.21899999999999997
70103,2011-12-29,0.201
70103,2011-12-30,0.191
70103,2011-12-31,0.17600000000000002
70103,2012-01-01,0.342
70103,2012-01-02,0.38
70103,2012-01-03,0.596
70103,2012-01-04,0.703
70103,2012-01-05,0.6
70103,2012-01-06,0.485
70103,2012-01-07,0.677
70103,2012-01-08,2.292
70103,2012-01-09,3.477
70103,2012-01-10,2.6430000000000002
70103,2012-01-11,2.1
70103,2012-01-12,1.702
70103,2012-01-13,3.432
70103,2012-01-14,12.315999999999999
70103,2012-01-15,6.593999999999999
70103,2012-01-16,4.393
70103,2012-01-17,3.1180000000000003
70103,2012-01-18,2.339
70103,2012-01-19,1.7890000000000001
70103,2012-01-20,1.3719999999999999
70103,2012-01-21,1.129
70103,2012-01-22,1.041
70103,2012-01-23,1.055
70103,2012-01-24,0.856
70103,2012-01-25,0.721
70103,2012-01-26,0.601
70103,2012-01-27,0.853
70103,2012-01-28,1.271
70103,2012-01-29,1.011
70103,2012-01-30,1.506
70103,2012-01-31,1.849
70103,2012-02-01,1.3459999999999999
70103,2012-02-02,1.145
70103,2012-02-03,1.109
70103,2012-02-04,1.083
70103,2012-02-05,0.9790000000000001
70103,2012-02-06,0.9390000000000001
70103,2012-02-07,1.355
70103,2012-02-08,1.713
70103,2012-02-09,1.578
70103,2012-02-10,1.4069999999999998
70103,2012-02-11,1.412
70103,2012-02-12,1.479
70103,2012-02-13,1.472
70103,2012-02-14,2.7760000000000002
70103,2012-02-15,7.3229999999999995
70103,2012-02-16,9.78
70103,2012-02-17,7.55
70103,2012-02-18,5.495
70103,2012-02-19,4.552
70103,2012-02-20,4.0569999999999995
70103,2012-02-21,3.359
70103,2012-02-22,2.9389999999999996
70103,2012-02-23,44.246
70103,2012-02-24,16.747
70103,2012-02-25,9.537
70103,2012-02-26,6.6339999999999995
70103,2012-02-27,5.183
70103,2012-02-28,3.822
70103,2012-02-29,2.77
70103,2012-03-01,9.933
70103,2012-03-02,7.284
70103,2012-03-03,8.556000000000001
70103,2012-03-04,7.121
70103,2012-03-05,5.415
70103,2012-03-06,4.406000000000001
70103,2012-03-07,3.6069999999999998
70103,2012-03-08,3.636
70103,2012-03-09,3.142
70103,2012-03-10,2.717
70103,2012-03-11,2.5810000000000004
70103,2012-03-12,3.4210000000000003
70103,2012-03-13,3.3930000000000002
70103,2012-03-14,2.82
70103,2012-03-15,2.4459999999999997
70103,2012-03-16,2.332
70103,2012-03-17,2.059
70103,2012-03-18,1.776
70103,2012-03-19,1.8419999999999999
70103,2012-03-20,2.124
70103,2012-03-21,1.6909999999999998
70103,2012-03-22,1.564
70103,2012-03-23,1.59
70103,2012-03-24,1.474
70103,2012-03-25,1.359
70103,2012-03-26,1.276
70103,2012-03-27,1.143
70103,2012-03-28,1.042
70103,2012-03-29,1.123
70103,2012-03-30,1.109
70103,2012-03-31,0.996
70103,2012-04-01,0.9129999999999999
70103,2012-04-02,0.857
70103,2012-04-03,0.8109999999999999
70103,2012-04-04,0.772
70103,2012-04-05,0.722
70103,2012-04-06,0.674
70103,2012-04-07,0.631
70103,2012-04-08,0.586
70103,2012-04-09,0.5429999999999999
70103,2012-04-10,0.519
70103,2012-04-11,0.531
70103,2012-04-12,0.599
70103,2012-04-13,0.618
70103,2012-04-14,0.5529999999999999
70103,2012-04-15,0.479
70103,2012-04-16,0.42
70103,2012-04-17,0.371
70103,2012-04-18,0.33899999999999997
70103,2012-04-19,0.318
70103,2012-04-20,0.301
70103,2012-04-21,0.27699999999999997
70103,2012-04-22,0.259
70103,2012-04-23,0.258
70103,2012-04-24,0.23399999999999999
70103,2012-04-25,0.214
70103,2012-04-26,0.19899999999999998
70103,2012-04-27,0.18899999999999997
70103,2012-04-28,0.182
70103,2012-04-29,0.20800000000000002
70103,2012-04-30,0.264
70103,2012-05-01,0.273
70103,2012-05-02,0.228
70103,2012-05-03,0.2
70103,2012-05-04,0.18600000000000003
70103,2012-05-05,0.175
70103,2012-05-06,0.16699999999999998
70103,2012-05-07,0.16
70103,2012-05-08,0.156
70103,2012-05-09,0.157
70103,2012-05-10,2.7560000000000002
70103,2012-05-11,6.926
70103,2012-05-12,4.0969999999999995
70103,2012-05-13,2.6630000000000003
70103,2012-05-14,1.933
70103,2012-05-15,1.556
70103,2012-05-16,1.321
70103,2012-05-17,1.113
70103,2012-05-18,0.9620000000000001
70103,2012-05-19,0.841
70103,2012-05-20,0.755
70103,2012-05-21,0.7609999999999999
70103,2012-05-22,0.6829999999999999
70103,2012-05-23,0.602
70103,2012-05-24,0.556
70103,2012-05-25,0.506
70103,2012-05-26,0.47100000000000003
70103,2012-05-27,0.461
70103,2012-05-28,0.45399999999999996
70103,2012-05-29,0.428
70103,2012-05-30,0.41100000000000003
70103,2012-05-31,0.385
70103,2012-06-01,0.371
70103,2012-06-02,0.344
70103,2012-06-03,0.32899999999999996
70103,2012-06-04,0.315
70103,2012-06-05,0.301
70103,2012-06-06,0.304
70103,2012-06-07,0.33299999999999996
70103,2012-06-08,0.326
70103,2012-06-09,0.302
70103,2012-06-10,0.27899999999999997
70103,2012-06-11,0.26
70103,2012-06-12,0.242
70103,2012-06-13,0.225
70103,2012-06-14,0.203
70103,2012-06-15,0.192
70103,2012-06-16,0.185
70103,2012-06-17,0.17300000000000001
70103,2012-06-18,0.172
70103,2012-06-19,0.17
70103,2012-06-20,0.163
70103,2012-06-21,0.155
70103,2012-06-22,0.151
70103,2012-06-23,0.152
70103,2012-06-24,0.147
70103,2012-06-25,0.142
70103,2012-06-26,0.142
70103,2012-06-27,0.142
70103,2012-06-28,0.14
70103,2012-06-29,0.134
70103,2012-06-30,0.131
70103,2012-07-01,0.124
70103,2012-07-02,0.11699999999999999
70103,2012-07-03,0.11599999999999999
70103,2012-07-04,0.114
70103,2012-07-05,0.11199999999999999
70103,2012-07-06,0.11
70103,2012-07-07,0.109
70103,2012-07-08,0.109
70103,2012-07-09,0.11
70103,2012-07-10,0.11
70103,2012-07-11,0.10800000000000001
70103,2012-07-12,0.105
70103,2012-07-13,0.106
70103,2012-07-14,0.106
70103,2012-07-15,0.106
70103,2012-07-16,0.10400000000000001
70103,2012-07-17,0.10300000000000001
70103,2012-07-18,0.102
70103,2012-07-19,0.10400000000000001
70103,2012-07-20,0.10400000000000001
70103,2012-07-21,0.106
70103,2012-07-22,0.10400000000000001
70103,2012-07-23,0.10300000000000001
70103,2012-07-24,0.102
70103,2012-07-25,0.10400000000000001
70103,2012-07-26,0.10300000000000001
70103,2012-07-27,0.102
70103,2012-07-28,0.1
70103,2012-07-29,0.099
70103,2012-07-30,0.10300000000000001
70103,2012-07-31,376.05800000000005
70103,2012-08-01,222.22799999999998
70103,2012-08-02,35.148
70103,2012-08-03,34.756
70103,2012-08-04,85.12100000000001
70103,2012-08-05,45.379
70103,2012-08-06,32.065
70103,2012-08-07,25.655
70103,2012-08-08,190.438
70103,2012-08-09,91.22
70103,2012-08-10,18.022000000000002
70103,2012-08-11,12.154000000000002
70103,2012-08-12,14.208
70103,2012-08-13,89.44
70103,2012-08-14,52.523
70103,2012-08-15,210.81
70103,2012-08-16,65.72800000000001
70103,2012-08-17,35.378
70103,2012-08-18,22.959
70103,2012-08-19,17.814
70103,2012-08-20,31.488000000000003
70103,2012-08-21,40.317
70103,2012-08-22,41.352
70103,2012-08-23,23.236
70103,2012-08-24,17.272000000000002
70103,2012-08-25,13.347999999999999
70103,2012-08-26,10.738
70103,2012-08-27,9.059
70103,2012-08-28,8.181000000000001
70103,2012-08-29,6.946000000000001
70103,2012-08-30,5.9079999999999995
70103,2012-08-31,5.121
70103,2012-09-01,4.583
70103,2012-09-02,4.119
70103,2012-09-03,3.787
70103,2012-09-04,3.662
70103,2012-09-05,3.365
70103,2012-09-06,3.06
70103,2012-09-07,3.042
70103,2012-09-08,3.5189999999999997
70103,2012-09-09,4.025
70103,2012-09-10,3.216
70103,2012-09-11,2.747
70103,2012-09-12,2.503
70103,2012-09-13,2.327
70103,2012-09-14,2.2
70103,2012-09-15,2.074
70103,2012-09-16,2.146
70103,2012-09-17,2.116
70103,2012-09-18,1.979
70103,2012-09-19,1.857
70103,2012-09-20,1.8319999999999999
70103,2012-09-21,1.955
70103,2012-09-22,2.046
70103,2012-09-23,1.9669999999999999
70103,2012-09-24,1.885
70103,2012-09-25,1.796
70103,2012-09-26,1.839
70103,2012-09-27,9.092
70103,2012-09-28,6.421
70103,2012-09-29,4.4830000000000005
70103,2012-09-30,3.6289999999999996
70103,2012-10-01,3.1510000000000002
70103,2012-10-02,3.077
70103,2012-10-03,2.815
70103,2012-10-04,2.499
70103,2012-10-05,2.302
70103,2012-10-06,2.168
70103,2012-10-07,1.9969999999999999
70103,2012-10-08,1.923
70103,2012-10-09,14.970999999999998
70103,2012-10-10,11.624
70103,2012-10-11,6.7
70103,2012-10-12,4.957
70103,2012-10-13,21.83
70103,2012-10-14,22.254
70103,2012-10-15,10.222000000000001
70103,2012-10-16,7.075
70103,2012-10-17,5.489
70103,2012-10-18,4.3919999999999995
70103,2012-10-19,3.713
70103,2012-10-20,3.179
70103,2012-10-21,2.713
70103,2012-10-22,5.013
70103,2012-10-23,4.418
70103,2012-10-24,3.464
70103,2012-10-25,3.014
70103,2012-10-26,2.775
70103,2012-10-27,2.58
70103,2012-10-28,2.373
70103,2012-10-29,2.3369999999999997
70103,2012-10-30,2.1830000000000003
70103,2012-10-31,2.174
70103,2012-11-01,1.9969999999999999
70103,2012-11-02,1.6380000000000001
70103,2012-11-03,1.9180000000000001
70103,2012-11-04,2.45
70103,2012-11-05,2.1069999999999998
70103,2012-11-06,2.826
70103,2012-11-07,3.1239999999999997
70103,2012-11-08,2.5610000000000004
70103,2012-11-09,2.1180000000000003
70103,2012-11-10,1.881
70103,2012-11-11,2.332
70103,2012-11-12,4.8180000000000005
70103,2012-11-13,3.1260000000000003
70103,2012-11-14,2.496
70103,2012-11-15,2.333
70103,2012-11-16,2.556
70103,2012-11-17,2.5540000000000003
70103,2012-11-18,22.796
70103,2012-11-19,8.477
70103,2012-11-20,6.414
70103,2012-11-21,5.725
70103,2012-11-22,4.891
70103,2012-11-23,4.708
70103,2012-11-24,4.612
70103,2012-11-25,3.784
70103,2012-11-26,3.2969999999999997
70103,2012-11-27,2.9960000000000004
70103,2012-11-28,2.594
70103,2012-11-29,2.379
70103,2012-11-30,3.53
70103,2012-12-01,2.859
70103,2012-12-02,2.401
70103,2012-12-03,2.1180000000000003
70103,2012-12-04,1.892
70103,2012-12-05,1.57
70103,2012-12-06,1.367
70103,2012-12-07,2.103
70103,2012-12-08,4.513
70103,2012-12-09,3.145
70103,2012-12-10,2.435
70103,2012-12-11,2.117
70103,2012-12-12,1.911
70103,2012-12-13,1.76
70103,2012-12-14,1.527
70103,2012-12-15,1.242
70103,2012-12-16,1.0759999999999998
70103,2012-12-17,0.898
70103,2012-12-18,0.845
70103,2012-12-19,0.897
70103,2012-12-20,0.787
70103,2012-12-21,0.633
70103,2012-12-22,0.596
70103,2012-12-23,0.62
70103,2012-12-24,0.56
70103,2012-12-25,0.473
70103,2012-12-26,0.41200000000000003
70103,2012-12-27,0.391
70103,2012-12-28,0.43700000000000006
70103,2012-12-29,0.45
70103,2012-12-30,0.41600000000000004
70103,2012-12-31,0.537
70103,2013-01-01,0.479
70103,2013-01-02,0.435
70103,2013-01-03,15.187000000000001
70103,2013-01-04,9.12
70103,2013-01-05,4.904
70103,2013-01-06,3.7460000000000004
70103,2013-01-07,3.4819999999999998
70103,2013-01-08,2.935
70103,2013-01-09,2.3280000000000003
70103,2013-01-10,1.8530000000000002
70103,2013-01-11,1.466
70103,2013-01-12,1.14
70103,2013-01-13,0.94
70103,2013-01-14,0.875
70103,2013-01-15,1.091
70103,2013-01-16,3.304
70103,2013-01-17,4.151
70103,2013-01-18,4.309
70103,2013-01-19,3.2039999999999997
70103,2013-01-20,2.5980000000000003
70103,2013-01-21,2.138
70103,2013-01-22,1.704
70103,2013-01-23,1.338
70103,2013-01-24,1.052
70103,2013-01-25,0.946
70103,2013-01-26,0.8
70103,2013-01-27,0.6609999999999999
70103,2013-01-28,0.546
70103,2013-01-29,0.451
70103,2013-01-30,0.39
70103,2013-01-31,0.319
70103,2013-02-01,0.25
70103,2013-02-02,0.205
70103,2013-02-03,0.172
70103,2013-02-04,0.168
70103,2013-02-05,0.17
70103,2013-02-06,0.306
70103,2013-02-07,0.257
70103,2013-02-08,0.207
70103,2013-02-09,0.172
70103,2013-02-10,0.147
70103,2013-02-11,0.131
70103,2013-02-12,0.122
70103,2013-02-13,0.114
70103,2013-02-14,0.106
70103,2013-02-15,0.10099999999999999
70103,2013-02-16,0.098
70103,2013-02-17,0.092
70103,2013-02-18,0.087
70103,2013-02-19,0.083
70103,2013-02-20,0.077
70103,2013-02-21,0.073
70103,2013-02-22,0.068
70103,2013-02-23,0.064
70103,2013-02-24,0.061
70103,2013-02-25,0.059000000000000004
70103,2013-02-26,0.057
70103,2013-02-27,0.054000000000000006
70103,2013-02-28,0.052000000000000005
70103,2013-03-01,0.05
70103,2013-03-02,0.048
70103,2013-03-03,0.047
70103,2013-03-04,0.046
70103,2013-03-05,0.043
70103,2013-03-06,0.042
70103,2013-03-07,0.039
70103,2013-03-08,0.038
70103,2013-03-09,0.036000000000000004
70103,2013-03-10,0.034
70103,2013-03-11,0.034
70103,2013-03-12,0.033
70103,2013-03-13,0.032
70103,2013-03-14,0.03
70103,2013-03-15,0.027999999999999997
70103,2013-03-16,0.027000000000000003
70103,2013-03-17,0.028999999999999998
70103,2013-03-18,0.031
70103,2013-03-19,0.028999999999999998
70103,2013-03-20,0.027000000000000003
70103,2013-03-21,0.061
70103,2013-03-22,0.27399999999999997
70103,2013-03-23,0.26899999999999996
70103,2013-03-24,0.233
70103,2013-03-25,0.205
70103,2013-03-26,0.18100000000000002
70103,2013-03-27,0.168
70103,2013-03-28,0.163
70103,2013-03-29,0.18
70103,2013-03-30,0.175
70103,2013-03-31,0.16399999999999998
70103,2013-04-01,0.152
70103,2013-04-02,0.14
70103,2013-04-03,0.135
70103,2013-04-04,0.128
70103,2013-04-05,0.12300000000000001
70103,2013-04-06,0.11699999999999999
70103,2013-04-07,0.113
70103,2013-04-08,0.11
70103,2013-04-09,0.109
70103,2013-04-10,0.107
70103,2013-04-11,0.10800000000000001
70103,2013-04-12,0.105
70103,2013-04-13,0.105
70103,2013-04-14,0.102
70103,2013-04-15,0.099
70103,2013-04-16,0.096
70103,2013-04-17,0.092
70103,2013-04-18,0.08900000000000001
70103,2013-04-19,0.087
70103,2013-04-20,54.974
70103,2013-04-21,147.808
70103,2013-04-22,51.007
70103,2013-04-23,14.190999999999999
70103,2013-04-24,7.348
70103,2013-04-25,5.635
70103,2013-04-26,4.07
70103,2013-04-27,3.445
70103,2013-04-28,2.9419999999999997
70103,2013-04-29,2.602
70103,2013-04-30,2.424
70103,2013-05-01,2.647
70103,2013-05-02,2.369
70103,2013-05-03,2.6010000000000004
70103,2013-05-04,2.489
70103,2013-05-05,2.282
70103,2013-05-06,2.425
70103,2013-05-07,2.9939999999999998
70103,2013-05-08,2.677
70103,2013-05-09,2.4659999999999997
70103,2013-05-10,2.3369999999999997
70103,2013-05-11,2.332
70103,2013-05-12,2.215
70103,2013-05-13,2.248
70103,2013-05-14,2.15
70103,2013-05-15,2.029
70103,2013-05-16,1.916
70103,2013-05-17,1.7830000000000001
70103,2013-05-18,1.849
70103,2013-05-19,4.281000000000001
70103,2013-05-20,11.817
70103,2013-05-21,5.8629999999999995
70103,2013-05-22,85.83
70103,2013-05-23,29.195
70103,2013-05-24,13.693
70103,2013-05-25,8.81
70103,2013-05-26,6.471
70103,2013-05-27,5.027
70103,2013-05-28,4.015
70103,2013-05-29,2.964
70103,2013-05-30,2.339
70103,2013-05-31,1.9
70103,2013-06-01,1.535
70103,2013-06-02,1.27
70103,2013-06-03,21.878
70103,2013-06-04,20.456
70103,2013-06-05,11.77
70103,2013-06-06,8.693
70103,2013-06-07,7.037999999999999
70103,2013-06-08,6.021
70103,2013-06-09,5.252999999999999
70103,2013-06-10,4.968999999999999
70103,2013-06-11,4.5
70103,2013-06-12,4.023
70103,2013-06-13,3.6310000000000002
70103,2013-06-14,3.062
70103,2013-06-15,2.717
70103,2013-06-16,54.906000000000006
70103,2013-06-17,521.15
70103,2013-06-18,110.65299999999999
70103,2013-06-19,59.424
70103,2013-06-20,234.679
70103,2013-06-21,158.655
70103,2013-06-22,131.39600000000002
70103,2013-06-23,89.361
70103,2013-06-24,70.122
70103,2013-06-25,58.448
70103,2013-06-26,50.655
70103,2013-06-27,45.575
70103,2013-06-28,40.626999999999995
70103,2013-06-29,36.24
70103,2013-06-30,32.878
70103,2013-07-01,31.112
70103,2013-07-02,34.438
70103,2013-07-03,48.211000000000006
70103,2013-07-04,39.847
70103,2013-07-05,28.912
70103,2013-07-06,27.69
70103,2013-07-07,25.748
70103,2013-07-08,22.498
70103,2013-07-09,20.023
70103,2013-07-10,18.265
70103,2013-07-11,16.465999999999998
70103,2013-07-12,15.008
70103,2013-07-13,13.754000000000001
70103,2013-07-14,12.754000000000001
70103,2013-07-15,11.794
70103,2013-07-16,10.735999999999999
70103,2013-07-17,9.888
70103,2013-07-18,9.201
70103,2013-07-19,8.704
70103,2013-07-20,8.192
70103,2013-07-21,7.696000000000001
70103,2013-07-22,7.26
70103,2013-07-23,6.902
70103,2013-07-24,6.582999999999999
70103,2013-07-25,6.178
70103,2013-07-26,5.6979999999999995
70103,2013-07-27,5.202999999999999
70103,2013-07-28,4.794
70103,2013-07-29,4.431
70103,2013-07-30,4.106
70103,2013-07-31,3.8169999999999997
70103,2013-08-01,3.5460000000000003
70103,2013-08-02,3.266
70103,2013-08-03,3.0610000000000004
70103,2013-08-04,2.924
70103,2013-08-05,2.715
70103,2013-08-06,2.418
70103,2013-08-07,2.108
70103,2013-08-08,1.849
70103,2013-08-09,1.618
70103,2013-08-10,1.421
70103,2013-08-11,1.265
70103,2013-08-12,1.197
70103,2013-08-13,1.165
70103,2013-08-14,1.0979999999999999
